"年別","月份","國家名稱","觀光","小計"
"Years","Months","Countries","Leisure","Subtotals"
"100","12","衣索匹亞(Ethiopia)","0","0"
"100","12","加彭(Gabon)","0","0"
"100","12","甘比亞(Gambia)","0","0"
"100","12","迦納(Ghana)","0","0"
"100","12","肯亞(Kenya)","0","0"
"100","12","賴索托(Lesotho)","0","0"
"100","12","馬拉加西(Madagascar)","0","0"
"100","12","模里西斯(Mauritius)","18","18"
"100","12","馬利(Mali)","0","0"
"100","12","馬拉威(Malawi)","0","0"
"100","12","莫三鼻克(Mozambique)","0","0"
"100","12","尼日(Niger)","0","0"
"100","12","盧安達(Rwanda)","0","0"
"100","12","塞內加爾(Senegal)","0","0"
"100","12","獅子山(Sierra Leone)","0","0"
"100","12","坦桑尼亞(Tanzania)","0","0"
"100","12","烏干達(Uganda)","2","2"
"100","12","尚比亞(Zambia)","1","1"
"100","12","多哥(Togolese Republic)","0","0"
"100","12","辛巴威(Zimbabwe)","0","0"
"100","12","史瓦濟蘭(Swaziland)","0","0"
"100","12","布吉納法索(Burkina Faso)","0","0"
"100","12","貝南(Benin)","0","0"
"100","12","赤道幾內亞(Equatorial Guinea)","0","0"
"100","12","維德角島(Cape Verde)","0","0"
"100","12","吉布地(Djibouti)","0","0"
"100","12","西撒哈拉(Saharaui)","0","0"
"100","12","幾內亞比索(Guinea Bissau)","0","0"
"100","12","葛摩(Comoros)","0","0"
"100","12","留尼旺(Reunion)","0","0"
"100","12","聖多美及普林西比(Sao Tome & Principe)","0","0"
"100","12","美國(United States of America)","11558","11558"
"100","12","加拿大(Canada)","4160","4160"
"100","12","百慕達(Bermuda)","0","0"
"100","12","墨西哥(Mexico)","25","25"
"100","12","巴拿馬(Panama)","5","5"
"100","12","巴貝多(Barbados)","0","0"
"100","12","巴哈馬(Bahamas)","0","0"
"100","12","古巴(Cuba)","0","0"
"100","12","哥斯達黎加(Costa Rica)","14","14"
"100","12","多明尼加(Dominican Rep.)","1","1"
"100","12","瓜地馬拉(Guatemala)","7","7"
"100","12","宏都拉斯(Honduras)","0","0"
"100","12","海地(Haiti)","0","0"
"100","12","牙買加(Jamaica)","4","4"
"100","12","尼加拉瓜(Nicaragua)","2","2"
"100","12","薩爾瓦多(El Salvador)","4","4"
"100","12","千里達及托貝哥(Trinidad)","0","0"
"100","12","聖文森(Saint Vincent)","1","1"
"100","12","貝里斯(Belize)","1","1"
"100","12","格瑞那達(Grenada)","0","0"
"100","12","聖露西亞(Saint Lucia)","0","0"
"100","12","聖克里斯多福(St. Christopher)","1","1"
"100","12","阿根廷(Argentina)","11","11"
"100","12","巴西(Brazil)","93","93"
"100","12","智利(Chile)","18","18"
"100","12","委內瑞拉(Venezuela)","2","2"
"100","12","玻利維亞(Bolivia)","0","0"
"100","12","哥倫比亞(Colombia)","17","17"
"100","12","厄瓜多爾(Ecuador)","1","1"
"100","12","巴拉圭(Paraguay)","15","15"
"100","12","秘魯(Peru)","5","5"
"100","12","烏拉圭(Uruguay)","0","0"
"100","12","蘇利南(Suriname)","0","0"
"100","12","蓋亞納(Guyana)","0","0"
"100","12","澳洲(Australia)","4333","4333"
"100","12","紐西蘭(New Zealand)","548","548"
"100","12","裴濟(Fiji)","14","14"
"100","12","諾魯(Nauru)","3","3"
"100","12","帛琉(Palau)","0","0"
"100","12","東加(Tonga)","0","0"
"100","12","巴布亞新幾內亞(Papua New Guinea)","0","0"
"100","12","萬那杜(Vanuatu)","0","0"
"100","12","馬紹爾(Marshall)","1","1"
"100","12","大溪地(Tahiti)","1","1"
"100","12","密克羅尼西亞(Micronesian)","0","0"
"100","12","比利時(Belgium)","81","81"
"100","12","法國(France)","721","721"
"100","12","德國(Germany)","920","920"
"100","12","義大利(Italy)","161","161"
"100","12","荷蘭(Netherlands)","362","362"
"100","12","英國(U.K.)","1455","1455"
"100","12","西班牙(Spain)","138","138"
"100","12","瑞典(Sweden)","171","171"
"100","12","瑞士(Switzerland)","166","166"
"100","12","挪威(Norway)","49","49"
"100","12","丹麥(Denmark)","76","76"
"100","12","愛爾蘭(Ireland)","46","46"
"100","12","冰島(Iceland)","1","1"
"100","12","葡萄牙(Portugal)","507","507"
"100","12","芬蘭(Finland)","72","72"
"100","12","奧地利(Austria)","172","172"
"100","12","南斯拉夫(Yugoslavia)","0","0"
"100","12","希臘(Greece)","15","15"
"100","12","馬爾他(Malta)","3","3"
"100","12","盧森堡(Luxembourg)","6","6"
"100","12","摩納哥(Monaco)","0","0"
"100","12","安道爾(Andorra)","0","0"
"100","12","列支敦斯登(Liechtenstein)","1","1"
"100","12","白俄羅斯(Belarus)","0","0"
"100","12","烏克蘭(Ukraine )","8","8"
"100","12","教廷(Holy See)","0","0"
"100","12","克羅埃西亞(Croatia)","7","7"
"100","12","波士尼亞(Bosnia)","0","0"
"100","12","愛沙尼亞(Estonia)","1","1"
"100","12","立陶宛(Lithuania)","3","3"
"100","12","拉脫維亞(Latvia)","7","7"
"100","12","馬其頓(Macedonia)","1","1"
"100","12","斯洛凡尼亞(Slovenia)","4","4"
"100","12","斯洛伐克(Slovakia)","29","29"
"100","12","俄羅斯(Russian Federation)","58","58"
"100","12","東德(German Democratic)","0","0"
"100","12","波蘭(Poland)","53","53"
"100","12","捷克(Czech)","56","56"
"100","12","匈牙利(Hungary)","18","18"
"100","12","阿爾巴尼亞(Albania)","0","0"
"100","12","羅馬尼亞(Romania)","10","10"
"100","12","保加利亞(Bulgaria)","5","5"
"100","12","摩爾多瓦(Moldova)","0","0"
"100","12","聖馬利諾(San Marino)","0","0"
"101","1","日本(Japan)","63910","63910"
"101","1","韓國(Korea)","17539","17539"
"101","1","北韓(Democratic People's Republic of Korea)","0","0"
"101","1","香港(Hong Kong)","43274","43274"
"101","1","中國大陸(Mainland China)","106087","106087"
"101","1","澳門(Macao)","2262","2262"
"101","1","蒙古(Mongolia)","24","24"
"101","1","越南(Vietnam)","766","766"
"101","1","泰國(Thailand)","1114","1114"
"101","1","馬來西亞(Malaysia)","15044","15044"
"101","1","新加坡(Singapore)","9648","9648"
"101","1","菲律賓(Philippines)","1203","1203"
"101","1","汶萊(Brunei)","284","284"
"101","1","印尼(Indonesia)","1268","1268"
"101","1","柬埔寨(Cambodia)","17","17"
"101","1","寮國(Laos)","1","1"
"101","1","帝汶(Timor)","1","1"
"101","1","緬甸(Myanmar)","16","16"
"101","1","索羅門群島(Solomon Islands)","2","2"
"101","1","吐瓦魯(Tuvalu)","0","0"
"101","1","印度(India)","72","72"
"101","1","巴基斯坦(Pakistan)","1","1"
"101","1","斯里蘭卡(Sri Lanka)","2","2"
"101","1","孟加拉(Bangladesh)","1","1"
"101","1","尼泊爾(Nepal)","5","5"
"101","1","不丹(Bhutan )","0","0"
"101","1","馬爾地夫(Maldives)","0","0"
"101","1","塞席爾(Seychelles)","0","0"
"101","1","吉里巴斯(Kiribati)","0","0"
"101","1","伊朗(Iran)","0","0"
"101","1","伊拉克(Iraq)","1","1"
"101","1","巴林(Bahrain)","2","2"
"101","1","南葉門(South Yemen)","0","0"
"101","1","沙烏地阿拉伯(Saudi Arabia)","4","4"
"101","1","科威特(Kuwait)","4","4"
"101","1","卡達(Qatar)","0","0"
"101","1","阿曼(Oman)","0","0"
"101","1","以色列(Israel)","23","23"
"101","1","約旦(Jordan)","1","1"
"101","1","敘利亞(Syria)","0","0"
"101","1","黎巴嫩(Lebanon)","0","0"
"101","1","阿拉伯聯合大公國(United Arab Emirates)","7","7"
"101","1","葉門(Yemen)","0","0"
"101","1","土耳其(TURKEY)","6","6"
"101","1","賽普勒斯(Cyprus)","4","4"
"101","1","阿富汗(觀光)(Afghanistan)","4","4"
"101","1","埃及(Egypt)","1","1"
"101","1","摩洛哥(Morocco)","1","1"
"101","1","阿爾及利亞(Algeria)","0","0"
"101","1","突尼西亞(Tunisia)","0","0"
"101","1","利比亞(Libya
)","0","0"
"101","1","蘇丹(Sudan)","0","0"
"101","1","索馬利亞(Somalia)","0","0"
"101","1","南非(S. Africa)","71","71"
"101","1","象牙海岸(Cote D'ivoire)","0","0"
"101","1","奈及利亞(Nigeria)","1","1"
"101","1","賴比瑞亞(Liberia)","0","0"
"101","1","幾內亞(Guinea)","0","0"
"101","1","安哥拉(Angola)","0","0"
"101","1","剛果共和國(Congo)","0","0"
"101","1","中非共和國(Central African)","0","0"
"101","1","波札那(Botswana)","0","0"
"101","1","喀麥隆(Cameroon)","0","0"
"101","1","查德(Chad)","0","0"
"101","1","衣索匹亞(Ethiopia)","0","0"
"101","1","加彭(Gabon)","0","0"
"101","1","甘比亞(Gambia)","0","0"
"101","1","迦納(Ghana)","0","0"
"101","1","肯亞(Kenya)","0","0"
"101","1","賴索托(Lesotho)","0","0"
"101","1","馬拉加西(Madagascar)","0","0"
"101","1","模里西斯(Mauritius)","5","5"
"101","1","馬利(Mali)","0","0"
"101","1","馬拉威(Malawi)","0","0"
"101","1","莫三鼻克(Mozambique)","0","0"
"101","1","尼日(Niger)","0","0"
"101","1","盧安達(Rwanda)","0","0"
"101","1","塞內加爾(Senegal)","1","1"
"101","1","獅子山(Sierra Leone)","0","0"
"101","1","坦桑尼亞(Tanzania)","1","1"
"101","1","烏干達(Uganda)","0","0"
"101","1","尚比亞(Zambia)","0","0"
"101","1","多哥(Togolese Republic)","0","0"
"101","1","辛巴威(Zimbabwe)","1","1"
"101","1","史瓦濟蘭(Swaziland)","0","0"
"101","1","布吉納法索(Burkina Faso)","0","0"
"101","1","貝南(Benin)","0","0"
"101","1","赤道幾內亞(Equatorial Guinea)","0","0"
"101","1","維德角島(Cape Verde)","0","0"
"101","1","吉布地(Djibouti)","0","0"
"101","1","西撒哈拉(Saharaui)","0","0"
"101","1","幾內亞比索(Guinea Bissau)","0","0"
"101","1","葛摩(Comoros)","0","0"
"101","1","留尼旺(Reunion)","0","0"
"101","1","聖多美及普林西比(Sao Tome & Principe)","0","0"
"101","1","美國(United States of America)","7366","7366"
"101","1","加拿大(Canada)","2784","2784"
"101","1","百慕達(Bermuda)","0","0"
"101","1","墨西哥(Mexico)","15","15"
"101","1","巴拿馬(Panama)","31","31"
"101","1","巴貝多(Barbados)","0","0"
"101","1","巴哈馬(Bahamas)","1","1"
"101","1","古巴(Cuba)","1","1"
"101","1","哥斯達黎加(Costa Rica)","5","5"
"101","1","多明尼加(Dominican Rep.)","0","0"
"101","1","瓜地馬拉(Guatemala)","4","4"
"101","1","宏都拉斯(Honduras)","1","1"
"101","1","海地(Haiti)","0","0"
"101","1","牙買加(Jamaica)","2","2"
"101","1","尼加拉瓜(Nicaragua)","4","4"
"101","1","薩爾瓦多(El Salvador)","1","1"
"101","1","千里達及托貝哥(Trinidad)","5","5"
"101","1","聖文森(Saint Vincent)","1","1"
"101","1","貝里斯(Belize)","1","1"
"101","1","格瑞那達(Grenada)","0","0"
"101","1","聖露西亞(Saint Lucia)","0","0"
"101","1","聖克里斯多福(St. Christopher)","0","0"
"101","1","阿根廷(Argentina)","27","27"
"101","1","巴西(Brazil)","162","162"
"101","1","智利(Chile)","13","13"
"101","1","委內瑞拉(Venezuela)","6","6"
"101","1","玻利維亞(Bolivia)","0","0"
"101","1","哥倫比亞(Colombia)","14","14"
"101","1","厄瓜多爾(Ecuador)","2","2"
"101","1","巴拉圭(Paraguay)","11","11"
"101","1","秘魯(Peru)","2","2"
"101","1","烏拉圭(Uruguay)","0","0"
"101","1","蘇利南(Suriname)","0","0"
"101","1","蓋亞納(Guyana)","0","0"
"101","1","澳洲(Australia)","3963","3963"
"101","1","紐西蘭(New Zealand)","427","427"
"101","1","裴濟(Fiji)","0","0"
"101","1","諾魯(Nauru)","7","7"
"101","1","帛琉(Palau)","0","0"
"101","1","東加(Tonga)","0","0"
"101","1","巴布亞新幾內亞(Papua New Guinea)","0","0"
"101","1","萬那杜(Vanuatu)","0","0"
"101","1","馬紹爾(Marshall)","0","0"
"101","1","大溪地(Tahiti)","4","4"
"101","1","密克羅尼西亞(Micronesian)","0","0"
"101","1","比利時(Belgium)","74","74"
"101","1","法國(France)","457","457"
"101","1","德國(Germany)","692","692"
"101","1","義大利(Italy)","147","147"
"101","1","荷蘭(Netherlands)","285","285"
"101","1","英國(U.K.)","1461","1461"
"101","1","西班牙(Spain)","100","100"
"101","1","瑞典(Sweden)","143","143"
"101","1","瑞士(Switzerland)","117","117"
"101","1","挪威(Norway)","52","52"
"101","1","丹麥(Denmark)","41","41"
"101","1","愛爾蘭(Ireland)","42","42"
"101","1","冰島(Iceland)","3","3"
"101","1","葡萄牙(Portugal)","211","211"
"101","1","芬蘭(Finland)","36","36"
"101","1","奧地利(Austria)","161","161"
"101","1","南斯拉夫(Yugoslavia)","0","0"
"101","1","希臘(Greece)","12","12"
"101","1","馬爾他(Malta)","3","3"
"101","1","盧森堡(Luxembourg)","3","3"
"101","1","摩納哥(Monaco)","1","1"
"101","1","安道爾(Andorra)","0","0"
"101","1","列支敦斯登(Liechtenstein)","0","0"
"101","1","白俄羅斯(Belarus)","2","2"
"101","1","烏克蘭(Ukraine )","6","6"
"101","1","教廷(Holy See)","0","0"
"101","1","克羅埃西亞(Croatia)","2","2"
"101","1","波士尼亞(Bosnia)","0","0"
"101","1","愛沙尼亞(Estonia)","2","2"
"101","1","立陶宛(Lithuania)","1","1"
"101","1","拉脫維亞(Latvia)","4","4"
"101","1","馬其頓(Macedonia)","1","1"
"101","1","斯洛凡尼亞(Slovenia)","22","22"
"101","1","斯洛伐克(Slovakia)","25","25"
"101","1","俄羅斯(Russian Federation)","53","53"
"101","1","東德(German Democratic)","0","0"
"101","1","波蘭(Poland)","45","45"
"101","1","捷克(Czech)","46","46"
"101","1","匈牙利(Hungary)","9","9"
"101","1","阿爾巴尼亞(Albania)","0","0"
"101","1","羅馬尼亞(Romania)","7","7"
"101","1","保加利亞(Bulgaria)","5","5"
"101","1","摩爾多瓦(Moldova)","0","0"
"101","1","聖馬利諾(San Marino)","0","0"
"101","2","日本(Japan)","100605","100605"
"101","2","韓國(Korea)","14555","14555"
"101","2","北韓(Democratic People's Republic of Korea)","1","1"
"101","2","香港(Hong Kong)","32309","32309"
"101","2","中國大陸(Mainland China)","124408","124408"
"101","2","澳門(Macao)","1585","1585"
"101","2","蒙古(Mongolia)","17","17"
"101","2","越南(Vietnam)","308","308"
"101","2","泰國(Thailand)","2605","2605"
"101","2","馬來西亞(Malaysia)","15788","15788"
"101","2","新加坡(Singapore)","11751","11751"
"101","2","菲律賓(Philippines)","1665","1665"
"101","2","汶萊(Brunei)","50","50"
"101","2","印尼(Indonesia)","1150","1150"
"101","2","柬埔寨(Cambodia)","10","10"
"101","2","寮國(Laos)","1","1"
"101","2","帝汶(Timor)","9","9"
"101","2","緬甸(Myanmar)","8","8"
"101","2","索羅門群島(Solomon Islands)","0","0"
"101","2","吐瓦魯(Tuvalu)","0","0"
"101","2","印度(India)","68","68"
"101","2","巴基斯坦(Pakistan)","4","4"
"101","2","斯里蘭卡(Sri Lanka)","0","0"
"101","2","孟加拉(Bangladesh)","1","1"
"101","2","尼泊爾(Nepal)","2","2"
"101","2","不丹(Bhutan )","1","1"
"101","2","馬爾地夫(Maldives)","0","0"
"101","2","塞席爾(Seychelles)","0","0"
"101","2","吉里巴斯(Kiribati)","0","0"
"101","2","伊朗(Iran)","0","0"
"101","2","伊拉克(Iraq)","2","2"
"101","2","巴林(Bahrain)","0","0"
"101","2","南葉門(South Yemen)","0","0"
"101","2","沙烏地阿拉伯(Saudi Arabia)","4","4"
"101","2","科威特(Kuwait)","6","6"
"101","2","卡達(Qatar)","0","0"
"101","2","阿曼(Oman)","4","4"
"101","2","以色列(Israel)","33","33"
"101","2","約旦(Jordan)","0","0"
"101","2","敘利亞(Syria)","1","1"
"101","2","黎巴嫩(Lebanon)","2","2"
"101","2","阿拉伯聯合大公國(United Arab Emirates)","7","7"
"101","2","葉門(Yemen)","0","0"
"101","2","土耳其(TURKEY)","14","14"
"101","2","賽普勒斯(Cyprus)","2","2"
"101","2","阿富汗(觀光)(Afghanistan)","6","6"
"101","2","埃及(Egypt)","3","3"
"101","2","摩洛哥(Morocco)","1","1"
"101","2","阿爾及利亞(Algeria)","0","0"
"101","2","突尼西亞(Tunisia)","0","0"
"101","2","利比亞(Libya
)","0","0"
"101","2","蘇丹(Sudan)","0","0"
"101","2","索馬利亞(Somalia)","0","0"
"101","2","南非(S. Africa)","39","39"
"101","2","象牙海岸(Cote D'ivoire)","0","0"
"101","2","奈及利亞(Nigeria)","0","0"
"101","2","賴比瑞亞(Liberia)","0","0"
"101","2","幾內亞(Guinea)","0","0"
"101","2","安哥拉(Angola)","0","0"
"101","2","剛果共和國(Congo)","0","0"
"101","2","中非共和國(Central African)","0","0"
"101","2","波札那(Botswana)","0","0"
"101","2","喀麥隆(Cameroon)","0","0"
"101","2","查德(Chad)","0","0"
"101","2","衣索匹亞(Ethiopia)","0","0"
"101","2","加彭(Gabon)","0","0"
"101","2","甘比亞(Gambia)","0","0"
"101","2","迦納(Ghana)","2","2"
"101","2","肯亞(Kenya)","2","2"
"101","2","賴索托(Lesotho)","0","0"
"101","2","馬拉加西(Madagascar)","1","1"
"101","2","模里西斯(Mauritius)","1","1"
"101","2","馬利(Mali)","0","0"
"101","2","馬拉威(Malawi)","0","0"
"101","2","莫三鼻克(Mozambique)","1","1"
"101","2","尼日(Niger)","0","0"
"101","2","盧安達(Rwanda)","2","2"
"101","2","塞內加爾(Senegal)","0","0"
"101","2","獅子山(Sierra Leone)","0","0"
"101","2","坦桑尼亞(Tanzania)","0","0"
"101","2","烏干達(Uganda)","1","1"
"101","2","尚比亞(Zambia)","0","0"
"101","2","多哥(Togolese Republic)","0","0"
"101","2","辛巴威(Zimbabwe)","0","0"
"101","2","史瓦濟蘭(Swaziland)","0","0"
"101","2","布吉納法索(Burkina Faso)","0","0"
"101","2","貝南(Benin)","0","0"
"101","2","赤道幾內亞(Equatorial Guinea)","0","0"
"101","2","維德角島(Cape Verde)","0","0"
"101","2","吉布地(Djibouti)","0","0"
"101","2","西撒哈拉(Saharaui)","0","0"
"101","2","幾內亞比索(Guinea Bissau)","0","0"
"101","2","葛摩(Comoros)","0","0"
"101","2","留尼旺(Reunion)","0","0"
"101","2","聖多美及普林西比(Sao Tome & Principe)","0","0"
"101","2","美國(United States of America)","6408","6408"
"101","2","加拿大(Canada)","2339","2339"
"101","2","百慕達(Bermuda)","0","0"
"101","2","墨西哥(Mexico)","28","28"
"101","2","巴拿馬(Panama)","10","10"
"101","2","巴貝多(Barbados)","0","0"
"101","2","巴哈馬(Bahamas)","6","6"
"101","2","古巴(Cuba)","0","0"
"101","2","哥斯達黎加(Costa Rica)","1","1"
"101","2","多明尼加(Dominican Rep.)","4","4"
"101","2","瓜地馬拉(Guatemala)","2","2"
"101","2","宏都拉斯(Honduras)","1","1"
"101","2","海地(Haiti)","0","0"
"101","2","牙買加(Jamaica)","1","1"
"101","2","尼加拉瓜(Nicaragua)","2","2"
"101","2","薩爾瓦多(El Salvador)","6","6"
"101","2","千里達及托貝哥(Trinidad)","0","0"
"101","2","聖文森(Saint Vincent)","0","0"
"101","2","貝里斯(Belize)","3","3"
"101","2","格瑞那達(Grenada)","0","0"
"101","2","聖露西亞(Saint Lucia)","0","0"
"101","2","聖克里斯多福(St. Christopher)","0","0"
"101","2","阿根廷(Argentina)","18","18"
"101","2","巴西(Brazil)","59","59"
"101","2","智利(Chile)","16","16"
"101","2","委內瑞拉(Venezuela)","3","3"
"101","2","玻利維亞(Bolivia)","0","0"
"101","2","哥倫比亞(Colombia)","8","8"
"101","2","厄瓜多爾(Ecuador)","3","3"
"101","2","巴拉圭(Paraguay)","2","2"
"101","2","秘魯(Peru)","11","11"
"101","2","烏拉圭(Uruguay)","2","2"
"101","2","蘇利南(Suriname)","1","1"
"101","2","蓋亞納(Guyana)","0","0"
"101","2","澳洲(Australia)","3091","3091"
"101","2","紐西蘭(New Zealand)","271","271"
"101","2","裴濟(Fiji)","0","0"
"101","2","諾魯(Nauru)","12","12"
"101","2","帛琉(Palau)","0","0"
"101","2","東加(Tonga)","2","2"
"101","2","巴布亞新幾內亞(Papua New Guinea)","0","0"
"101","2","萬那杜(Vanuatu)","0","0"
"101","2","馬紹爾(Marshall)","0","0"
"101","2","大溪地(Tahiti)","3","3"
"101","2","密克羅尼西亞(Micronesian)","0","0"
"101","2","比利時(Belgium)","76","76"
"101","2","法國(France)","492","492"
"101","2","德國(Germany)","712","712"
"101","2","義大利(Italy)","119","119"
"101","2","荷蘭(Netherlands)","365","365"
"101","2","英國(U.K.)","1006","1006"
"101","2","西班牙(Spain)","90","90"
"101","2","瑞典(Sweden)","116","116"
"101","2","瑞士(Switzerland)","130","130"
"101","2","挪威(Norway)","48","48"
"101","2","丹麥(Denmark)","50","50"
"101","2","愛爾蘭(Ireland)","22","22"
